date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:48	17224/17224	---M--	200	added ('OK')	image/jpeg	etag:%22644040c-4348-5fa4ec3ed4e76%22	https://creativelayers.net/themes/findhouse-html/images/blog/5.jpg	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/images/blog/5.jpg	(from https://creativelayers.net/themes/findhouse-html/page-blog-grid.html)
18:48:49	33470/33470	---M--	200	added ('OK')	image/jpeg	etag:%22644040e-82be-5fa4ec3f36ce8%22	https://creativelayers.net/themes/findhouse-html/images/blog/6.jpg	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/images/blog/6.jpg	(from https://creativelayers.net/themes/findhouse-html/page-blog-grid.html)
18:48:49	53789/53789	---M--	200	added ('OK')	image/jpeg	etag:%22644040a-d21d-5fa4ec3e791ad%22	https://creativelayers.net/themes/findhouse-html/images/blog/bs1.jpg	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/images/blog/bs1.jpg	(from https://creativelayers.net/themes/findhouse-html/page-blog-single.html)
18:48:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:49%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_444444_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_444444_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:49	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:49%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_777777_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_777777_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:49%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_555555_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_555555_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:50%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_ffffff_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_ffffff_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:50%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_777620_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_777620_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:50%20GMT	https://creativelayers.net/themes/findhouse-html/css/images/ui-icons_cc0000_256x240.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/images/ui-icons_cc0000_256x240.png	(from https://creativelayers.net/themes/findhouse-html/css/jquery-ui.min.css)
18:48:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644036d-2876e-5fa4ec1a0d248%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.eot?v=4.7.0	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont3e6e.eot	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:51	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644036d-2876e-5fa4ec1a0d248%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.eot?	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfontd41d.eot	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:52	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%226440367-12d68-5fa4ec18a67dc%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.woff2?v=4.7.0	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont3e6e.woff2	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:52	98024/98024	---M--	200	added ('OK')	font/woff	etag:%22644036b-17ee8-5fa4ec1990a0c%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.woff?v=4.7.0	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont3e6e.woff	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:53	1003/1003	---M--	200	added ('OK')	image/gif	etag:%226440318-3eb-5fa4ec0c12edc%22	https://creativelayers.net/themes/findhouse-html/css/animated-overlay.gif	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/animated-overlay.gif	(from https://creativelayers.net/themes/findhouse-html/css/progressbar.css)
18:48:53	17590/17590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644035f-44b6-5fa4ec1707ee2%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.eot	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticon.eot	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:53	17590/17590	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644035f-44b6-5fa4ec1707ee2%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.eot?	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticond41d.eot	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:53	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%226440369-286ac-5fa4ec1924789%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.ttf?v=4.7.0	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont3e6e.ttf	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:54	9204/9204	---M--	200	added ('OK')	font/woff2	etag:%22644036e-23f4-5fa4ec19fa966%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.woff2	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticon.woff2	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:54	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%22644035e-6c7db-5fa4ec16f0faf%22	https://creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont.svg?v=4.7.0	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/fontawesome-webfont3e6e.svg	(from https://creativelayers.net/themes/findhouse-html/css/font-awesome.min.css)
18:48:54	11252/11252	---M--	200	added ('OK')	font/woff	etag:%22644035d-2bf4-5fa4ec168649c%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.woff	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticon.woff	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:54	17412/17412	---M--	200	added ('OK')	font/ttf	etag:%226440365-4404-5fa4ec18366d8%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.ttf	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticon.ttf	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:54	98814/98814	---M--	200	added ('OK')	image/svg+xml	etag:%226440370-181fe-5fa4ec1a8ae0d%22	https://creativelayers.net/themes/findhouse-html/fonts/Flaticon.svg	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/Flaticon.svg	(from https://creativelayers.net/themes/findhouse-html/css/flaticon.css)
18:48:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Jul%202023%2013:18:54%20GMT	https://creativelayers.net/themes/findhouse-html/css/owl.video.play.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/owl.video.play.png	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:55	4178/4178	---M--	200	added ('OK')	image/gif	etag:%2264402e7-1052-5fa4ec0b49438%22	https://creativelayers.net/themes/findhouse-html/css/ajax-loader.gif	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/ajax-loader.gif	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:55	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644036f-800-5fa4ec1a473fe%22	https://creativelayers.net/themes/findhouse-html/fonts/slick.eot	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/slick.eot	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:55	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22644036f-800-5fa4ec1a473fe%22	https://creativelayers.net/themes/findhouse-html/fonts/slick.eot?	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/slickd41d.eot	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:56	1380/1380	---M--	200	added ('OK')	font/woff	etag:%226440368-564-5fa4ec18c446f%22	https://creativelayers.net/themes/findhouse-html/fonts/slick.woff	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/slick.woff	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:56	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%22644036a-764-5fa4ec191bae8%22	https://creativelayers.net/themes/findhouse-html/fonts/slick.ttf	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/slick.ttf	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:56	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%226440361-868-5fa4ec175785a%22	https://creativelayers.net/themes/findhouse-html/fonts/slick.svg	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/fonts/slick.svg	(from https://creativelayers.net/themes/findhouse-html/css/slider.css)
18:48:56	280/280	---M--	200	added ('OK')	image/png	etag:%226440351-118-5fa4ec13a3419%22	https://creativelayers.net/themes/findhouse-html/css/lightbox/close.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/lightbox/close.png	(from https://creativelayers.net/themes/findhouse-html/css/magnific-popup.css)
18:48:57	8476/8476	---M--	200	added ('OK')	image/gif	etag:%22644034d-211c-5fa4ec12e6c66%22	https://creativelayers.net/themes/findhouse-html/css/lightbox/loading.gif	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/lightbox/loading.gif	(from https://creativelayers.net/themes/findhouse-html/css/magnific-popup.css)
18:48:57	1360/1360	---M--	200	added ('OK')	image/png	etag:%22644034f-550-5fa4ec1344870%22	https://creativelayers.net/themes/findhouse-html/css/lightbox/prev.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/lightbox/prev.png	(from https://creativelayers.net/themes/findhouse-html/css/magnific-popup.css)
18:48:57	1350/1350	---M--	200	added ('OK')	image/png	etag:%226440350-546-5fa4ec13492a8%22	https://creativelayers.net/themes/findhouse-html/css/lightbox/next.png	D:/Rakesh%20Backup/maxtra/Investor_%20guru/creativelayers.net/themes/findhouse-html/css/lightbox/next.png	(from https://creativelayers.net/themes/findhouse-html/css/magnific-popup.css)
